datetime_utc_0,actual_time_utc_0,postal,booking_id,committed_time_utc_0,estimated_time_utc_0,status,type
2017-06-11T14:16:46.000+02:00,,10829,befd2e74-4b04-4e81-a9b3-f7fd483988cf,2017-06-11T14:30:51.000+02:00,2017-06-11T14:30:51.000+02:00,cancelled,pickup
2017-06-11T14:16:47.000+02:00,,10439,1c870571-c848-4c90-9bf9-e414a7f7b3a5,2017-06-11T14:36:08.000+02:00,2017-06-11T14:36:08.000+02:00,open,dropoff
2017-06-11T14:17:45.000+02:00,,10119,17f5fad0-2d9e-4a4d-905b-7d8a05291305,2017-06-11T14:43:24.000+02:00,2017-06-11T14:43:24.000+02:00,open,dropoff
2017-06-11T14:18:30.000+02:00,2017-06-11T14:18:30.000+02:00,10829,a638efe9-a8a5-40c7-9230-419f1e6aefeb,2017-06-11T14:20:37.000+02:00,2017-06-11T14:19:46.000+02:00,closed,dropoff
2017-06-11T14:18:33.000+02:00,,10969,60e93ec1-eccc-4a52-b4f9-632c08d8bbe0,2017-06-11T14:30:49.000+02:00,2017-06-11T14:30:49.000+02:00,open,pickup
2017-06-11T14:18:35.000+02:00,,10789,769a0441-ad65-4fcc-a5af-08976bae6436,2017-06-11T14:44:47.000+02:00,2017-06-11T14:44:47.000+02:00,open,dropoff
2017-06-11T14:19:03.000+02:00,2017-06-11T14:19:03.000+02:00,10789,aeb4f16b-ac40-4024-acc6-28b21759219d,2017-06-11T14:20:10.000+02:00,2017-06-11T14:19:24.000+02:00,closed,dropoff
2017-06-11T14:19:49.000+02:00,2017-06-11T14:19:49.000+02:00,10963,e0762dbc-7acd-48ec-821e-7efdc223e704,2017-06-11T14:16:42.000+02:00,2017-06-11T14:16:43.000+02:00,closed,dropoff
2017-06-11T14:19:53.000+02:00,,10969,5417455c-bac5-4a79-b7bd-f576eb2a799a,2017-06-11T14:33:29.000+02:00,2017-06-11T14:33:29.000+02:00,open,pickup
2017-06-11T14:19:53.000+02:00,,10999,e013dc25-26ed-4e38-8cd4-fa43841b2ebf,2017-06-11T14:25:33.000+02:00,2017-06-11T14:25:33.000+02:00,open,pickup
2017-06-11T14:19:54.000+02:00,2017-06-11T14:19:54.000+02:00,12059,1c9a15ec-0c56-4bcd-8010-5904493cacae,2017-06-11T14:23:44.000+02:00,2017-06-11T14:21:40.000+02:00,closed,dropoff
2017-06-11T14:19:56.000+02:00,,12435,1dde6504-be11-48df-828f-cc72dc39220f,2017-06-11T14:25:34.000+02:00,2017-06-11T14:25:34.000+02:00,open,pickup
2017-06-11T14:20:01.000+02:00,,10245,049791b6-c491-4c8c-b5b0-7809d4d7ab9b,2017-06-11T14:28:31.000+02:00,2017-06-11T14:28:31.000+02:00,open,pickup
2017-06-11T14:20:02.000+02:00,,10969,5417455c-bac5-4a79-b7bd-f576eb2a799a,2017-06-11T14:33:29.000+02:00,2017-06-11T14:33:29.000+02:00,open,pickup
2017-06-11T14:21:26.000+02:00,,10178,7d747c84-b789-4108-aa5c-db36f89cce32,2017-06-11T14:46:47.000+02:00,2017-06-11T14:46:47.000+02:00,open,dropoff
2017-06-11T14:21:26.000+02:00,,10789,7d747c84-b789-4108-aa5c-db36f89cce32,2017-06-11T14:25:13.000+02:00,2017-06-11T14:25:13.000+02:00,open,pickup
2017-06-11T14:21:28.000+02:00,,10969,5417455c-bac5-4a79-b7bd-f576eb2a799a,2017-06-11T14:33:29.000+02:00,2017-06-11T14:33:29.000+02:00,cancelled,pickup
2017-06-11T14:21:32.000+02:00,,10789,7d747c84-b789-4108-aa5c-db36f89cce32,2017-06-11T14:25:13.000+02:00,2017-06-11T14:25:13.000+02:00,open,pickup
2017-06-11T14:21:48.000+02:00,,10969,bbb006a0-8ce6-4094-aa16-a9ee99b78a85,2017-06-11T14:35:26.000+02:00,2017-06-11T14:35:26.000+02:00,open,pickup
2017-06-11T14:21:55.000+02:00,,10969,bbb006a0-8ce6-4094-aa16-a9ee99b78a85,2017-06-11T14:35:26.000+02:00,2017-06-11T14:35:26.000+02:00,open,pickup
2017-06-11T14:22:15.000+02:00,2017-06-11T14:22:15.000+02:00,10969,bbb006a0-8ce6-4094-aa16-a9ee99b78a85,2017-06-11T14:35:26.000+02:00,2017-06-11T14:35:26.000+02:00,cancelled,pickup
2017-06-11T14:23:35.000+02:00,2017-06-11T14:23:35.000+02:00,12435,1dde6504-be11-48df-828f-cc72dc39220f,2017-06-11T14:25:34.000+02:00,2017-06-11T14:25:34.000+02:00,closed,pickup
2017-06-11T14:24:37.000+02:00,,10557,ebe7d806-af92-4d9e-a167-762438ab500c,2017-06-11T14:57:33.000+02:00,2017-06-11T14:57:33.000+02:00,open,dropoff
2017-06-11T14:24:37.000+02:00,,10997,ebe7d806-af92-4d9e-a167-762438ab500c,2017-06-11T14:36:17.000+02:00,2017-06-11T14:36:17.000+02:00,open,pickup
2017-06-11T14:25:00.000+02:00,,10789,769a0441-ad65-4fcc-a5af-08976bae6436,2017-06-11T14:44:47.000+02:00,2017-06-11T14:44:47.000+02:00,cancelled,dropoff
2017-06-11T14:25:12.000+02:00,2017-06-11T14:25:12.000+02:00,10789,7d747c84-b789-4108-aa5c-db36f89cce32,2017-06-11T14:25:13.000+02:00,2017-06-11T14:25:13.000+02:00,closed,pickup
2017-06-11T14:25:16.000+02:00,,10789,40a2312c-7ad3-41cc-8434-24ac1c7568aa,2017-06-11T14:38:39.000+02:00,2017-06-11T14:38:39.000+02:00,open,pickup
2017-06-11T14:25:18.000+02:00,,10178,7d747c84-b789-4108-aa5c-db36f89cce32,2017-06-11T14:46:47.000+02:00,2017-06-11T14:46:47.000+02:00,open,dropoff
2017-06-11T14:25:20.000+02:00,,10789,40a2312c-7ad3-41cc-8434-24ac1c7568aa,2017-06-11T14:38:39.000+02:00,2017-06-11T14:38:39.000+02:00,open,pickup
2017-06-11T14:26:06.000+02:00,2017-06-11T14:26:06.000+02:00,10789,40a2312c-7ad3-41cc-8434-24ac1c7568aa,2017-06-11T14:38:39.000+02:00,2017-06-11T14:38:39.000+02:00,cancelled,pickup
2017-06-11T14:27:10.000+02:00,,10439,1c870571-c848-4c90-9bf9-e414a7f7b3a5,2017-06-11T14:36:08.000+02:00,2017-06-11T14:34:49.000+02:00,open,dropoff
2017-06-11T14:27:14.000+02:00,,10119,17f5fad0-2d9e-4a4d-905b-7d8a05291305,2017-06-11T14:43:24.000+02:00,2017-06-11T14:38:56.000+02:00,open,dropoff
2017-06-11T14:27:14.000+02:00,,10437,5f414847-d271-4ad1-aa3a-750e2c24a11a,2017-06-11T14:45:03.000+02:00,2017-06-11T14:45:03.000+02:00,open,pickup
2017-06-11T14:27:20.000+02:00,2017-06-11T14:27:20.000+02:00,10969,60e93ec1-eccc-4a52-b4f9-632c08d8bbe0,2017-06-11T14:30:49.000+02:00,2017-06-11T14:30:49.000+02:00,closed,pickup
2017-06-11T14:27:35.000+02:00,,10178,0ab280f4-f1f2-477c-bef4-96fe45dbbef1,2017-06-11T15:01:18.000+02:00,2017-06-11T15:01:18.000+02:00,open,dropoff
2017-06-11T14:27:35.000+02:00,,10789,0ab280f4-f1f2-477c-bef4-96fe45dbbef1,2017-06-11T14:40:44.000+02:00,2017-06-11T14:40:44.000+02:00,open,pickup
2017-06-11T14:27:38.000+02:00,,10789,0ab280f4-f1f2-477c-bef4-96fe45dbbef1,2017-06-11T14:40:44.000+02:00,2017-06-11T14:40:44.000+02:00,open,pickup
2017-06-11T14:27:50.000+02:00,,10997,ebe7d806-af92-4d9e-a167-762438ab500c,2017-06-11T14:36:17.000+02:00,2017-06-11T14:36:17.000+02:00,open,pickup
2017-06-11T14:27:53.000+02:00,,10178,0ab280f4-f1f2-477c-bef4-96fe45dbbef1,2017-06-11T15:01:18.000+02:00,2017-06-11T15:01:18.000+02:00,cancelled,dropoff
2017-06-11T14:27:53.000+02:00,2017-06-11T14:27:53.000+02:00,10789,0ab280f4-f1f2-477c-bef4-96fe45dbbef1,2017-06-11T14:40:44.000+02:00,2017-06-11T14:40:44.000+02:00,cancelled,pickup
2017-06-11T14:28:17.000+02:00,,10178,04253a95-f3f0-443a-9dde-42f8c5ed9416,2017-06-11T14:51:12.000+02:00,2017-06-11T14:51:12.000+02:00,open,dropoff
2017-06-11T14:28:17.000+02:00,,10787,04253a95-f3f0-443a-9dde-42f8c5ed9416,2017-06-11T14:32:17.000+02:00,2017-06-11T14:32:17.000+02:00,open,pickup
2017-06-11T14:28:23.000+02:00,,10787,04253a95-f3f0-443a-9dde-42f8c5ed9416,2017-06-11T14:32:17.000+02:00,2017-06-11T14:32:17.000+02:00,open,pickup
2017-06-11T14:29:21.000+02:00,2017-06-11T14:29:21.000+02:00,10245,049791b6-c491-4c8c-b5b0-7809d4d7ab9b,2017-06-11T14:28:31.000+02:00,2017-06-11T14:28:31.000+02:00,closed,pickup
2017-06-11T14:29:24.000+02:00,,10115,049791b6-c491-4c8c-b5b0-7809d4d7ab9b,2017-06-11T14:46:54.000+02:00,2017-06-11T14:46:54.000+02:00,open,dropoff
2017-06-11T14:30:23.000+02:00,,10967,dc0af17f-e3bf-4e01-8d21-151d873f5ec0,2017-06-11T14:44:23.000+02:00,2017-06-11T14:44:23.000+02:00,open,pickup
2017-06-11T14:30:27.000+02:00,,10967,dc0af17f-e3bf-4e01-8d21-151d873f5ec0,2017-06-11T14:44:23.000+02:00,2017-06-11T14:44:23.000+02:00,open,pickup
2017-06-11T14:30:53.000+02:00,2017-06-11T14:30:53.000+02:00,10787,04253a95-f3f0-443a-9dde-42f8c5ed9416,2017-06-11T14:32:17.000+02:00,2017-06-11T14:32:17.000+02:00,closed,pickup
2017-06-11T14:30:58.000+02:00,,10178,04253a95-f3f0-443a-9dde-42f8c5ed9416,2017-06-11T14:51:12.000+02:00,2017-06-11T14:51:12.000+02:00,open,dropoff
2017-06-11T14:30:59.000+02:00,2017-06-11T14:30:59.000+02:00,10999,e013dc25-26ed-4e38-8cd4-fa43841b2ebf,2017-06-11T14:25:33.000+02:00,2017-06-11T14:25:33.000+02:00,closed,pickup
2017-06-11T14:31:07.000+02:00,,10243,e013dc25-26ed-4e38-8cd4-fa43841b2ebf,2017-06-11T14:35:47.000+02:00,2017-06-11T14:35:47.000+02:00,open,dropoff
2017-06-11T14:32:47.000+02:00,,10117,8659eb8a-29eb-4368-99f5-2d11f069bb3c,2017-06-11T14:47:45.000+02:00,2017-06-11T14:47:45.000+02:00,open,pickup
2017-06-11T14:33:19.000+02:00,,10785,ca8a552e-230f-4e4f-a913-28907c5cd787,2017-06-11T14:58:50.000+02:00,2017-06-11T14:58:50.000+02:00,open,dropoff
2017-06-11T14:33:58.000+02:00,,10117,8659eb8a-29eb-4368-99f5-2d11f069bb3c,2017-06-11T14:47:45.000+02:00,2017-06-11T14:47:45.000+02:00,open,pickup
2017-06-11T14:34:18.000+02:00,,10178,7d747c84-b789-4108-aa5c-db36f89cce32,2017-06-11T14:46:47.000+02:00,2017-06-11T14:44:20.000+02:00,open,dropoff
2017-06-11T14:34:18.000+02:00,,10178,82219227-d0ac-4445-8040-785ad3501f13,2017-06-11T14:52:23.000+02:00,2017-06-11T14:52:23.000+02:00,open,pickup
2017-06-11T14:34:31.000+02:00,2017-06-11T14:34:31.000+02:00,10439,1c870571-c848-4c90-9bf9-e414a7f7b3a5,2017-06-11T14:36:08.000+02:00,2017-06-11T14:34:49.000+02:00,closed,dropoff
2017-06-11T14:34:51.000+02:00,2017-06-11T14:34:51.000+02:00,10997,ebe7d806-af92-4d9e-a167-762438ab500c,2017-06-11T14:36:17.000+02:00,2017-06-11T14:36:17.000+02:00,closed,pickup
2017-06-11T14:34:53.000+02:00,,10557,ebe7d806-af92-4d9e-a167-762438ab500c,2017-06-11T14:57:33.000+02:00,2017-06-11T14:57:33.000+02:00,open,dropoff
2017-06-11T14:34:53.000+02:00,2017-06-11T14:34:53.000+02:00,10245,338834e6-26c4-49d6-b674-39bf0ce6d834,2017-06-11T14:40:20.000+02:00,2017-06-11T14:40:20.000+02:00,closed,dropoff
2017-06-11T14:38:20.000+02:00,,10243,e013dc25-26ed-4e38-8cd4-fa43841b2ebf,2017-06-11T14:35:47.000+02:00,2017-06-11T14:40:27.000+02:00,open,dropoff
2017-06-11T14:38:20.000+02:00,,10961,a9a79b51-3bbf-4f13-aa74-e9244549f7a9,2017-06-11T14:55:20.000+02:00,2017-06-11T14:55:20.000+02:00,open,pickup
2017-06-11T14:38:35.000+02:00,,10785,ca8a552e-230f-4e4f-a913-28907c5cd787,2017-06-11T14:58:50.000+02:00,2017-06-11T14:58:50.000+02:00,cancelled,dropoff
2017-06-11T14:38:47.000+02:00,,10553,bd6e9105-1d02-4e17-9d70-698316827613,2017-06-11T14:46:47.000+02:00,2017-06-11T14:46:47.000+02:00,open,pickup
2017-06-11T14:38:55.000+02:00,,10553,bd6e9105-1d02-4e17-9d70-698316827613,2017-06-11T14:46:47.000+02:00,2017-06-11T14:46:47.000+02:00,open,pickup
2017-06-11T14:39:14.000+02:00,2017-06-11T14:39:13.000+02:00,10243,e013dc25-26ed-4e38-8cd4-fa43841b2ebf,2017-06-11T14:35:47.000+02:00,2017-06-11T14:40:27.000+02:00,closed,dropoff
2017-06-11T14:39:16.000+02:00,,10961,a9a79b51-3bbf-4f13-aa74-e9244549f7a9,2017-06-11T14:55:20.000+02:00,2017-06-11T14:55:20.000+02:00,open,pickup
2017-06-11T14:39:24.000+02:00,2017-06-11T14:39:24.000+02:00,10553,bd6e9105-1d02-4e17-9d70-698316827613,2017-06-11T14:46:47.000+02:00,2017-06-11T14:46:47.000+02:00,cancelled,pickup
2017-06-11T14:39:46.000+02:00,2017-06-11T14:39:46.000+02:00,10119,17f5fad0-2d9e-4a4d-905b-7d8a05291305,2017-06-11T14:43:24.000+02:00,2017-06-11T14:38:56.000+02:00,closed,dropoff
2017-06-11T14:39:48.000+02:00,,10437,5f414847-d271-4ad1-aa3a-750e2c24a11a,2017-06-11T14:45:03.000+02:00,2017-06-11T14:45:03.000+02:00,open,pickup
2017-06-11T14:41:03.000+02:00,,10553,4a07145f-df54-4d6c-94bd-05af2087ddb9,2017-06-11T14:48:27.000+02:00,2017-06-11T14:48:27.000+02:00,open,pickup
2017-06-11T14:41:08.000+02:00,,10553,4a07145f-df54-4d6c-94bd-05af2087ddb9,2017-06-11T14:48:27.000+02:00,2017-06-11T14:48:27.000+02:00,open,pickup
2017-06-11T14:41:18.000+02:00,,10999,f63359b6-1c88-496e-aa21-237a5b7c414e,2017-06-11T15:04:59.000+02:00,2017-06-11T15:04:59.000+02:00,open,dropoff
2017-06-11T14:42:44.000+02:00,,10997,1f04cc37-757d-4517-8e5f-5cb3db499a6a,2017-06-11T15:14:33.000+02:00,2017-06-11T15:14:33.000+02:00,open,dropoff
2017-06-11T14:43:20.000+02:00,,10777,4677a8d2-520e-4aea-802e-1348f4e9f67e,2017-06-11T14:58:40.000+02:00,2017-06-11T14:58:40.000+02:00,open,dropoff
2017-06-11T14:43:28.000+02:00,,10997,1f04cc37-757d-4517-8e5f-5cb3db499a6a,2017-06-11T15:14:33.000+02:00,2017-06-11T15:14:33.000+02:00,cancelled,dropoff
2017-06-11T14:43:39.000+02:00,,10789,6bc638a4-bcd8-498b-9136-82588e3e9eb8,2017-06-11T14:55:18.000+02:00,2017-06-11T14:55:18.000+02:00,open,pickup
2017-06-11T14:43:41.000+02:00,2017-06-11T14:43:41.000+02:00,10967,dc0af17f-e3bf-4e01-8d21-151d873f5ec0,2017-06-11T14:44:23.000+02:00,2017-06-11T14:44:23.000+02:00,cancelled,pickup
2017-06-11T14:44:35.000+02:00,,10117,bc58e02c-bc82-4516-8180-90fb834d1133,2017-06-11T14:56:02.000+02:00,2017-06-11T14:56:02.000+02:00,open,pickup
2017-06-11T14:44:35.000+02:00,,10178,04253a95-f3f0-443a-9dde-42f8c5ed9416,2017-06-11T14:51:12.000+02:00,2017-06-11T14:48:04.000+02:00,open,dropoff
2017-06-11T14:44:39.000+02:00,2017-06-11T14:44:39.000+02:00,10178,7d747c84-b789-4108-aa5c-db36f89cce32,2017-06-11T14:46:47.000+02:00,2017-06-11T14:44:20.000+02:00,closed,dropoff
2017-06-11T14:44:41.000+02:00,,10243,dbc859b8-0cee-4aa0-b99a-6f02f27172ad,2017-06-11T14:55:20.000+02:00,2017-06-11T14:55:20.000+02:00,open,pickup
2017-06-11T14:44:41.000+02:00,,10999,dbc859b8-0cee-4aa0-b99a-6f02f27172ad,2017-06-11T15:06:52.000+02:00,2017-06-11T15:06:52.000+02:00,open,dropoff
2017-06-11T14:44:44.000+02:00,,10178,82219227-d0ac-4445-8040-785ad3501f13,2017-06-11T14:52:23.000+02:00,2017-06-11T14:52:23.000+02:00,open,pickup
2017-06-11T14:44:53.000+02:00,,10115,049791b6-c491-4c8c-b5b0-7809d4d7ab9b,2017-06-11T14:46:54.000+02:00,2017-06-11T14:48:25.000+02:00,open,dropoff
2017-06-11T14:45:43.000+02:00,,10777,4677a8d2-520e-4aea-802e-1348f4e9f67e,2017-06-11T14:58:40.000+02:00,2017-06-11T14:58:40.000+02:00,cancelled,dropoff
2017-06-11T14:45:49.000+02:00,,12055,0e0e005b-27cf-4016-b011-7c3a09f6a786,2017-06-11T14:58:54.000+02:00,2017-06-11T14:58:54.000+02:00,open,pickup
2017-06-11T14:45:58.000+02:00,,12055,0e0e005b-27cf-4016-b011-7c3a09f6a786,2017-06-11T14:58:54.000+02:00,2017-06-11T14:58:54.000+02:00,open,pickup
2017-06-11T14:46:32.000+02:00,,10777,20114c8b-86ad-4ab8-bfdf-9761a6ba43aa,2017-06-11T15:14:19.000+02:00,2017-06-11T15:14:19.000+02:00,open,dropoff
2017-06-11T14:46:32.000+02:00,,10969,20114c8b-86ad-4ab8-bfdf-9761a6ba43aa,2017-06-11T15:01:10.000+02:00,2017-06-11T15:01:10.000+02:00,open,pickup
2017-06-11T14:46:39.000+02:00,,10789,6bc638a4-bcd8-498b-9136-82588e3e9eb8,2017-06-11T14:55:18.000+02:00,2017-06-11T14:55:18.000+02:00,open,pickup
2017-06-11T14:46:43.000+02:00,2017-06-11T14:46:43.000+02:00,10437,5f414847-d271-4ad1-aa3a-750e2c24a11a,2017-06-11T14:45:03.000+02:00,2017-06-11T14:45:03.000+02:00,closed,pickup
2017-06-11T14:47:38.000+02:00,,10243,dbc859b8-0cee-4aa0-b99a-6f02f27172ad,2017-06-11T14:55:20.000+02:00,2017-06-11T14:55:20.000+02:00,open,pickup
2017-06-11T14:47:43.000+02:00,2017-06-11T14:47:43.000+02:00,10115,049791b6-c491-4c8c-b5b0-7809d4d7ab9b,2017-06-11T14:46:54.000+02:00,2017-06-11T14:48:25.000+02:00,closed,dropoff
2017-06-11T14:47:45.000+02:00,2017-06-11T14:47:45.000+02:00,10553,4a07145f-df54-4d6c-94bd-05af2087ddb9,2017-06-11T14:48:27.000+02:00,2017-06-11T14:48:27.000+02:00,closed,pickup
2017-06-11T14:48:42.000+02:00,2017-06-11T14:48:42.000+02:00,10178,04253a95-f3f0-443a-9dde-42f8c5ed9416,2017-06-11T14:51:12.000+02:00,2017-06-11T14:48:04.000+02:00,closed,dropoff
2017-06-11T14:48:45.000+02:00,,10117,bc58e02c-bc82-4516-8180-90fb834d1133,2017-06-11T14:56:02.000+02:00,2017-06-11T14:56:02.000+02:00,open,pickup
2017-06-11T14:48:53.000+02:00,,10999,f63359b6-1c88-496e-aa21-237a5b7c414e,2017-06-11T15:04:59.000+02:00,2017-06-11T15:04:59.000+02:00,open,dropoff
2017-06-11T14:49:05.000+02:00,2017-06-11T14:49:05.000+02:00,10178,82219227-d0ac-4445-8040-785ad3501f13,2017-06-11T14:52:23.000+02:00,2017-06-11T14:52:23.000+02:00,closed,pickup
2017-06-11T14:49:05.000+02:00,,10777,20114c8b-86ad-4ab8-bfdf-9761a6ba43aa,2017-06-11T15:14:19.000+02:00,2017-06-11T15:14:19.000+02:00,cancelled,dropoff
2017-06-11T14:49:05.000+02:00,,10969,20114c8b-86ad-4ab8-bfdf-9761a6ba43aa,2017-06-11T15:01:10.000+02:00,2017-06-11T15:01:10.000+02:00,cancelled,pickup
2017-06-11T14:49:12.000+02:00,2017-06-11T14:49:12.000+02:00,10117,8659eb8a-29eb-4368-99f5-2d11f069bb3c,2017-06-11T14:47:45.000+02:00,2017-06-11T14:47:45.000+02:00,closed,pickup
2017-06-11T14:51:15.000+02:00,,,4315d8dc-7e92-4a61-b841-1d9d78d418a4,2017-06-11T15:02:01.000+02:00,2017-06-11T15:02:01.000+02:00,open,pickup
2017-06-11T14:51:59.000+02:00,2017-06-11T14:51:59.000+02:00,10961,a9a79b51-3bbf-4f13-aa74-e9244549f7a9,2017-06-11T14:55:20.000+02:00,2017-06-11T14:55:20.000+02:00,closed,pickup
2017-06-11T14:52:51.000+02:00,,10119,5f62f7d5-814b-4339-8cc3-4df4ff6246da,2017-06-11T15:02:36.000+02:00,2017-06-11T15:02:36.000+02:00,open,pickup
2017-06-11T14:52:57.000+02:00,,10119,5f62f7d5-814b-4339-8cc3-4df4ff6246da,2017-06-11T15:02:36.000+02:00,2017-06-11T15:02:36.000+02:00,open,pickup
2017-06-11T14:53:45.000+02:00,2017-06-11T14:53:45.000+02:00,10789,6bc638a4-bcd8-498b-9136-82588e3e9eb8,2017-06-11T14:55:18.000+02:00,2017-06-11T14:55:18.000+02:00,closed,pickup
2017-06-11T14:54:19.000+02:00,,10245,ca260475-1947-471b-aae5-38c4f7beb2db,2017-06-11T15:07:31.000+02:00,2017-06-11T15:07:31.000+02:00,open,pickup
2017-06-11T14:54:32.000+02:00,2017-06-11T14:54:32.000+02:00,10117,bc58e02c-bc82-4516-8180-90fb834d1133,2017-06-11T14:56:02.000+02:00,2017-06-11T14:56:02.000+02:00,closed,pickup
2017-06-11T14:54:35.000+02:00,,10245,ca260475-1947-471b-aae5-38c4f7beb2db,2017-06-11T15:07:31.000+02:00,2017-06-11T15:07:31.000+02:00,open,pickup
2017-06-11T14:54:50.000+02:00,,,4315d8dc-7e92-4a61-b841-1d9d78d418a4,2017-06-11T15:02:01.000+02:00,2017-06-11T15:02:01.000+02:00,open,pickup
2017-06-11T14:55:25.000+02:00,,,4315d8dc-7e92-4a61-b841-1d9d78d418a4,2017-06-11T15:02:01.000+02:00,2017-06-11T15:02:01.000+02:00,cancelled,pickup
2017-06-11T14:55:39.000+02:00,,10777,f657fb6d-ed5e-4879-904f-c4cbb1fc1146,2017-06-11T15:15:26.000+02:00,2017-06-11T15:15:26.000+02:00,open,dropoff
2017-06-11T14:55:44.000+02:00,,10247,885a6257-8ce7-4aba-a81b-bc500a8041dc,2017-06-11T15:12:30.000+02:00,2017-06-11T15:12:30.000+02:00,open,pickup
2017-06-11T14:56:33.000+02:00,,10178,3f085b4e-8ece-4e5c-a8f3-92e94b8ba870,2017-06-11T15:12:53.000+02:00,2017-06-11T15:12:53.000+02:00,open,pickup
2017-06-11T14:56:33.000+02:00,,10969,3f085b4e-8ece-4e5c-a8f3-92e94b8ba870,2017-06-11T15:21:37.000+02:00,2017-06-11T15:21:37.000+02:00,open,dropoff
2017-06-11T14:56:40.000+02:00,,10178,3f085b4e-8ece-4e5c-a8f3-92e94b8ba870,2017-06-11T15:12:53.000+02:00,2017-06-11T15:12:53.000+02:00,open,pickup
2017-06-11T14:56:51.000+02:00,2017-06-11T14:56:51.000+02:00,10557,ebe7d806-af92-4d9e-a167-762438ab500c,2017-06-11T14:57:33.000+02:00,2017-06-11T14:57:33.000+02:00,closed,dropoff
2017-06-11T14:57:06.000+02:00,2017-06-11T14:57:06.000+02:00,12055,0e0e005b-27cf-4016-b011-7c3a09f6a786,2017-06-11T14:58:54.000+02:00,2017-06-11T14:58:54.000+02:00,closed,pickup
2017-06-11T14:57:11.000+02:00,,10999,f63359b6-1c88-496e-aa21-237a5b7c414e,2017-06-11T15:04:59.000+02:00,2017-06-11T15:03:11.000+02:00,open,dropoff
2017-06-11T14:57:20.000+02:00,,10999,f63359b6-1c88-496e-aa21-237a5b7c414e,2017-06-11T15:04:59.000+02:00,2017-06-11T15:06:39.000+02:00,open,dropoff
2017-06-11T14:57:27.000+02:00,,10179,842a5af9-9403-45e7-826a-8ad89b3ace56,2017-06-11T15:08:58.000+02:00,2017-06-11T15:08:58.000+02:00,open,pickup
2017-06-11T14:57:27.000+02:00,,12043,842a5af9-9403-45e7-826a-8ad89b3ace56,2017-06-11T15:23:12.000+02:00,2017-06-11T15:23:12.000+02:00,open,dropoff
2017-06-11T14:57:33.000+02:00,,10179,842a5af9-9403-45e7-826a-8ad89b3ace56,2017-06-11T15:08:58.000+02:00,2017-06-11T15:08:58.000+02:00,open,pickup
2017-06-11T14:57:50.000+02:00,,10999,f63359b6-1c88-496e-aa21-237a5b7c414e,2017-06-11T15:04:59.000+02:00,2017-06-11T15:03:01.000+02:00,open,dropoff
2017-06-11T14:58:01.000+02:00,,10997,6a1545c1-2660-446e-a455-f061a25e52f5,2017-06-11T15:15:01.000+02:00,2017-06-11T15:15:01.000+02:00,open,pickup
2017-06-11T14:58:01.000+02:00,,10243,dbc859b8-0cee-4aa0-b99a-6f02f27172ad,2017-06-11T14:55:20.000+02:00,2017-06-11T14:58:01.000+02:00,open,pickup
2017-06-11T14:58:01.000+02:00,,10999,dbc859b8-0cee-4aa0-b99a-6f02f27172ad,2017-06-11T15:06:52.000+02:00,2017-06-11T15:09:36.000+02:00,open,dropoff
2017-06-11T14:58:08.000+02:00,,10777,f657fb6d-ed5e-4879-904f-c4cbb1fc1146,2017-06-11T15:15:26.000+02:00,2017-06-11T15:15:26.000+02:00,open,dropoff
2017-06-11T14:58:17.000+02:00,,10997,6a1545c1-2660-446e-a455-f061a25e52f5,2017-06-11T15:15:01.000+02:00,2017-06-11T15:15:01.000+02:00,open,pickup
2017-06-11T14:58:17.000+02:00,,10243,dbc859b8-0cee-4aa0-b99a-6f02f27172ad,2017-06-11T14:55:20.000+02:00,2017-06-11T14:58:01.000+02:00,cancelled,pickup
2017-06-11T14:58:17.000+02:00,,10999,dbc859b8-0cee-4aa0-b99a-6f02f27172ad,2017-06-11T15:06:52.000+02:00,2017-06-11T15:09:36.000+02:00,cancelled,dropoff
2017-06-11T14:58:19.000+02:00,,10999,f63359b6-1c88-496e-aa21-237a5b7c414e,2017-06-11T15:04:59.000+02:00,2017-06-11T15:05:08.000+02:00,open,dropoff
2017-06-11T14:58:29.000+02:00,,10999,d1d19b9b-1eb3-44ee-b8fc-65d2fb32ebe9,2017-06-11T15:05:38.000+02:00,2017-06-11T15:05:38.000+02:00,open,pickup
2017-06-11T14:58:29.000+02:00,,10999,f63359b6-1c88-496e-aa21-237a5b7c414e,2017-06-11T15:04:59.000+02:00,2017-06-11T15:02:33.000+02:00,open,dropoff
2017-06-11T14:58:29.000+02:00,,10967,d1d19b9b-1eb3-44ee-b8fc-65d2fb32ebe9,2017-06-11T15:13:26.000+02:00,2017-06-11T15:13:26.000+02:00,open,dropoff
2017-06-11T14:59:48.000+02:00,,10243,d979452e-770e-4a42-9d0b-e3630b2428ec,2017-06-11T15:15:00.000+02:00,2017-06-11T15:15:00.000+02:00,open,pickup
2017-06-11T14:59:48.000+02:00,,10707,d979452e-770e-4a42-9d0b-e3630b2428ec,2017-06-11T15:41:49.000+02:00,2017-06-11T15:41:49.000+02:00,open,dropoff
2017-06-11T14:59:52.000+02:00,,12101,6dd026af-0dc1-41d2-9b00-3148e047c243,2017-06-11T15:13:27.000+02:00,2017-06-11T15:13:27.000+02:00,open,pickup
2017-06-11T15:00:27.000+02:00,,10997,6a1545c1-2660-446e-a455-f061a25e52f5,2017-06-11T15:15:01.000+02:00,2017-06-11T15:15:01.000+02:00,open,pickup
